id,messages,category,answer_type,domain,language,source,source_id,generator,generation_prompt_version,reviewer,quality_status,rejection_reason,bareness_check_passed,dedup_cluster_id,contamination_checked,contamination_flag,license,split,created_at,notes
numeric_entity_precision_qa__204,"[{""role"": ""user"", ""content"": ""Kaynak: Baş Hemşire Merve Aydın, Denizli'de düzenlenen çalışmada hasta kayıtlarını güncelledi. Aynı çalışmada görev alan Tolga Kaya ise aşı takvimini planladı. Değişiklik, önceki döneme kıyasla bekleme süresini azalttı.\n\nSoru: Aşağıdaki metne göre, 'hasta kayıtlarını güncelledi' eylemini kim gerçekleştirdi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Merve Aydın""}]",numeric_entity_precision_qa,person_or_organization,health,tr,synthetic,numeric_entity_precision_qa__204,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: person: two named people in the same passage, only one performed the asked action | accepted after review-saturation decision"
numeric_entity_precision_qa__208,"[{""role"": ""user"", ""content"": ""Kaynak: Ege Tekstil Sanayi tarafından Eskişehir'de tanıtılan Bayi Yönetim Aracı kurumsal müşterilere açıldı. Kurumsal Yazılım Paketi ise fiyat güncellemesi aldı. Duyuru, kurum içi bültende paylaşıldı.\n\nSoru: Aşağıdaki metne göre, 'fiyat güncellemesi aldı' hangi ürün için geçerli?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Kurumsal Yazılım Paketi""}]",numeric_entity_precision_qa,named_entity,business,tr,synthetic,numeric_entity_precision_qa__208,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: named entity: two named products of the same entity, only one matches the asked property | second-pass repeated-pattern repair | accepted after review-saturation decision"
numeric_entity_precision_qa__210,"[{""role"": ""user"", ""content"": ""Kaynak: Mersin'de yürütülen çalışmada Ece Tan kadro listesini açıkladı; ekipteki diğer antrenör Tolga Arslan ise antrenman planını hazırladı. Karar, hakem raporuna göre kesinleşti.\n\nSoru: Aşağıdaki metne göre, 'antrenman planını hazırladı' eylemini kim gerçekleştirdi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Tolga Arslan""}]",numeric_entity_precision_qa,person_or_organization,sports,tr,synthetic,numeric_entity_precision_qa__210,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: person: two named people in the same passage, only one performed the asked action | accepted after review-saturation decision"
numeric_entity_precision_qa__211,"[{""role"": ""user"", ""content"": ""Kaynak: Kent Market Zinciri, Ordu'da toplu geri dönüşüm günü için 20 Mayıs tarihini belirledi. Üyelik yenileme son tarihi ise 19 Temmuz tarihinde gerçekleştirilecek. Bilgi, yerel bültende paylaşıldı.\n\nSoru: Aşağıdaki metne göre, üyelik yenileme son tarihi hangi tarihte gerçekleştirilecek?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""19 Temmuz""}]",numeric_entity_precision_qa,date_time_or_duration,daily_life,tr,synthetic,numeric_entity_precision_qa__211,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,same-type distractor: date: two distinct dates for two related events of the same entity | accepted after review-saturation decision
numeric_entity_precision_qa__214,"[{""role"": ""user"", ""content"": ""Kaynak: Anadolu Sağlık Vakfı, Kocaeli'de toplu aşı günü için 26 Ocak tarihini belirledi. Sağlık taraması ise 6 Nisan tarihinde gerçekleştirilecek. Uygulama, aile hekimleri tarafından da benimsendi.\n\nSoru: Aşağıdaki metne göre, sağlık taraması hangi tarihte gerçekleştirilecek?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""6 Nisan""}]",numeric_entity_precision_qa,date_time_or_duration,health,tr,synthetic,numeric_entity_precision_qa__214,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,same-type distractor: date: two distinct dates for two related events of the same entity | accepted after review-saturation decision
numeric_entity_precision_qa__215,"[{""role"": ""user"", ""content"": ""Kaynak: Arkeoloji Müzesi tarafından Mersin'de tanıtılan Dijital Arşiv Uygulaması dijital arşive eklendi. Restorasyon Raporu ise sergi kapsamına alındı. Bilgi, yerel tarihçilerle paylaşıldı.\n\nSoru: Aşağıdaki metne göre, 'dijital arşive eklendi' hangi ürün için geçerli?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Dijital Arşiv Uygulaması""}]",numeric_entity_precision_qa,named_entity,history,tr,synthetic,numeric_entity_precision_qa__215,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: named entity: two named products of the same entity, only one matches the asked property | second-pass repeated-pattern repair | accepted after review-saturation decision"
numeric_entity_precision_qa__217,"[{""role"": ""user"", ""content"": ""Kaynak: Çalışma kapsamında İrem Güneş ölçüm cihazını kalibre etti. Araştırmacı Barış Aydın ise aynı süreçte Diyarbakır'da örnekleri laboratuvara teslim etti. Sonuçlar, önceki çalışmalarla karşılaştırılarak yorumlandı.\n\nSoru: Aşağıdaki metne göre, 'örnekleri laboratuvara teslim etti' eylemini kim gerçekleştirdi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Barış Aydın""}]",numeric_entity_precision_qa,person_or_organization,science,tr,synthetic,numeric_entity_precision_qa__217,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: person: two named people in the same passage, only one performed the asked action | accepted after review-saturation decision"
numeric_entity_precision_qa__218,"[{""role"": ""user"", ""content"": ""Kaynak: Doğa Bilimleri Enstitüsü, Ankara'da düzenlenen etkinlikte toplanan örnek sayısının 22 adet, incelenen numune sayısının ise 35 adet olduğunu bildirdi. Sonuçlar, kontrol grubuyla karşılaştırılarak analiz edildi.\n\nSoru: Aşağıdaki metne göre, toplanan örnek sayısı kaç adet olarak bildirildi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""22 adet""}]",numeric_entity_precision_qa,number_or_quantity,science,tr,synthetic,numeric_entity_precision_qa__218,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,same-type distractor: count: two comparable counts from the same event | accepted after review-saturation decision
numeric_entity_precision_qa__221,"[{""role"": ""user"", ""content"": ""Kaynak: Fen Lisesi Müdürlüğü tarafından Konya'da tanıtılan Uzaktan Eğitim Platformu okullara ücretsiz sunuldu. Kütüphane Otomasyonu ise pilot uygulamaya girdi. Karar, sınıf mevcutlarına göre alındı.\n\nSoru: Aşağıdaki metne göre, 'pilot uygulamaya girdi' hangi ürün için geçerli?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Kütüphane Otomasyonu""}]",numeric_entity_precision_qa,named_entity,education,tr,synthetic,numeric_entity_precision_qa__221,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: named entity: two named products of the same entity, only one matches the asked property | second-pass repeated-pattern repair | accepted after review-saturation decision"
numeric_entity_precision_qa__224,"[{""role"": ""user"", ""content"": ""Kaynak: Kooperatif Sorumlusu Selin Doğan, Malatya'da düzenlenen çalışmada kooperatif bütçesini gözden geçirdi. Aynı çalışmada görev alan Aslı Er ise yeni üyelik formunu hazırladı. Yeni düzenleme önümüzdeki fatura döneminde geçerli olacak.\n\nSoru: Aşağıdaki metne göre, 'kooperatif bütçesini gözden geçirdi' eylemini kim gerçekleştirdi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Selin Doğan""}]",numeric_entity_precision_qa,person_or_organization,daily_life,tr,synthetic,numeric_entity_precision_qa__224,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: person: two named people in the same passage, only one performed the asked action | accepted after review-saturation decision"
numeric_entity_precision_qa__225,"[{""role"": ""user"", ""content"": ""Kaynak: Sahil Otelcilik Grubu, Ordu'da yeni sezon turu için 24 Aralık tarihini belirledi. Erken rezervasyon kampanyası son tarihi ise 25 Ağustos tarihinde gerçekleştirilecek. Değişiklik, rehber ekibinin önerisiyle şekillendi.\n\nSoru: Aşağıdaki metne göre, yeni sezon turu için belirlenen tarih nedir?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""24 Aralık""}]",numeric_entity_precision_qa,date_time_or_duration,travel,tr,synthetic,numeric_entity_precision_qa__225,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,same-type distractor: date: two distinct dates for two related events of the same entity | accepted after review-saturation decision
numeric_entity_precision_qa__226,"[{""role"": ""user"", ""content"": ""Kaynak: Antrenör Burak Öztürk, Erzurum'da düzenlenen çalışmada kadro listesini açıkladı. Aynı çalışmada görev alan Mehmet Yalçın ise antrenman planını hazırladı. Program, lig takvimine göre belirlendi.\n\nSoru: Aşağıdaki metne göre, 'kadro listesini açıkladı' eylemini kim gerçekleştirdi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Burak Öztürk""}]",numeric_entity_precision_qa,person_or_organization,sports,tr,synthetic,numeric_entity_precision_qa__226,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: person: two named people in the same passage, only one performed the asked action | accepted after review-saturation decision"
numeric_entity_precision_qa__229,"[{""role"": ""user"", ""content"": ""Kaynak: TÜBİTAK Laboratuvarı, İzmir'de düzenlenen etkinlikte toplanan örnek sayısının 140 adet, incelenen numune sayısının ise 47 adet olduğunu bildirdi. Ölçümler, sabit laboratuvar koşullarında tekrarlandı.\n\nSoru: Aşağıdaki metne göre, incelenen numune sayısı kaç adet olarak bildirildi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""47 adet""}]",numeric_entity_precision_qa,number_or_quantity,science,tr,synthetic,numeric_entity_precision_qa__229,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,same-type distractor: count: two comparable counts from the same event | accepted after review-saturation decision
numeric_entity_precision_qa__231,"[{""role"": ""user"", ""content"": ""Kaynak: Ege Tekstil Sanayi, Çanakkale'de stok sayımı için 1 Nisan tarihini belirledi. Yeni şube açılışı ise 3 Nisan tarihinde gerçekleştirilecek. Veriler, önceki çeyreğin sonuçlarıyla karşılaştırıldı.\n\nSoru: Aşağıdaki metne göre, stok sayımı için belirlenen tarih nedir?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""1 Nisan""}]",numeric_entity_precision_qa,date_time_or_duration,business,tr,synthetic,numeric_entity_precision_qa__231,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,same-type distractor: date: two distinct dates for two related events of the same entity | accepted after review-saturation decision
numeric_entity_precision_qa__234,"[{""role"": ""user"", ""content"": ""Kaynak: Anadolu Sağlık Vakfı tarafından Bursa'da tanıtılan Uzaktan Muayene Uygulaması sigorta kapsamına alındı. Fizik Tedavi Paketi ise yalnızca özel kliniklerde sunuldu. Karar, sağlık kurulu onayının ardından yürürlüğe girdi.\n\nSoru: Aşağıdaki metne göre, 'sigorta kapsamına alındı' hangi ürün için geçerli?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Uzaktan Muayene Uygulaması""}]",numeric_entity_precision_qa,named_entity,health,tr,synthetic,numeric_entity_precision_qa__234,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: named entity: two named products of the same entity, only one matches the asked property | second-pass repeated-pattern repair | accepted after review-saturation decision"
numeric_entity_precision_qa__237,"[{""role"": ""user"", ""content"": ""Kaynak: Kızılay Şube Müdürlüğü, Isparta'da mobil aşı ekibini devreye aldı. Anadolu Sağlık Vakfı ise aynı dönemde yeni bir randevu sistemine geçti. Bilgi, hasta bilgilendirme toplantısında paylaşıldı.\n\nSoru: Aşağıdaki metne göre, 'mobil aşı ekibini devreye aldı' eylemini hangi kurum gerçekleştirdi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Kızılay Şube Müdürlüğü""}]",numeric_entity_precision_qa,person_or_organization,health,tr,synthetic,numeric_entity_precision_qa__237,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: organization: two named organizations, only one performed the asked action | accepted after review-saturation decision"
numeric_entity_precision_qa__238,"[{""role"": ""user"", ""content"": ""Kaynak: Vakıflar Bölge Müdürlüğü tarafından Denizli'de yapılan ölçümde kazı alanı 35 metrekare, duvar yüksekliği ise 9 metre olarak belirlendi. Bulgular, arşiv kayıtlarıyla karşılaştırılarak doğrulandı.\n\nSoru: Aşağıdaki metne göre, duvar yüksekliği kaç metre olarak belirlendi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""9 metre""}]",numeric_entity_precision_qa,number_or_quantity,history,tr,synthetic,numeric_entity_precision_qa__238,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,same-type distractor: measurement: two same-type measurements with correct domain-appropriate units | accepted after review-saturation decision
numeric_entity_precision_qa__239,"[{""role"": ""user"", ""content"": ""Kaynak: Rize'de yürütülen çalışmada Selin Demir ders programını güncelledi; ekipteki diğer bölüm başkanı Kaan Korkmaz ise sınav sorularını hazırladı. Sonuçlar, geçen yılın verileriyle karşılaştırıldı.\n\nSoru: Aşağıdaki metne göre, 'ders programını güncelledi' eylemini kim gerçekleştirdi?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Selin Demir""}]",numeric_entity_precision_qa,person_or_organization,education,tr,synthetic,numeric_entity_precision_qa__239,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: person: two named people in the same passage, only one performed the asked action | accepted after review-saturation decision"
numeric_entity_precision_qa__246,"[{""role"": ""user"", ""content"": ""Kaynak: Restorasyon Ekibi tarafından Gaziantep'te tanıtılan Restorasyon Raporu dijital arşive eklendi. Rehberli Tur Paketi ise sergi kapsamına alındı. Değerlendirme, uzman heyeti tarafından yapıldı.\n\nSoru: Aşağıdaki metne göre, 'dijital arşive eklendi' hangi ürün için geçerli?\n\nCevap:""}, {""role"": ""assistant"", ""content"": ""Restorasyon Raporu""}]",numeric_entity_precision_qa,named_entity,history,tr,synthetic,numeric_entity_precision_qa__246,claude-sonnet-5,numeric-entity-precision-v2,cbark,accepted,,,,pending,pending,project-internal-draft,,2026-09-15T00:00:00Z,"same-type distractor: named entity: two named products of the same entity, only one matches the asked property | second-pass repeated-pattern repair | accepted after review-saturation decision"
